PaperName,Author,FromSchool,Time,Url
轮式机器人的移动系统建模及基于模型学习的跟踪控制研究,宋兴国,哈尔滨工业大学,2015-09-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1016739469.htm
基于多模态参数的桥梁结构损伤识别方法研究,孙杰,武汉理工大学,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1014159783.htm
微型飞行器姿态的智能控制方法研究,陈向坚,中国科学院研究生院（长春光学精密机械与物理研究所）,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1012397790.htm
基于网络诱导不完全信息的几类离散时滞随机忆阻神经网络的稳定性及状态估计问题研究,刘宏建,东华大学,2018-01-01,//cdmd.cnki.com.cn/Article/CDMD-10255-1018995749.htm
神经网络在过程辨识与控制中的应用研究,周黎辉,华北电力大学（河北）,2003-04-01,//cdmd.cnki.com.cn/Article/CDMD-10079-2004092624.htm
用于储层参数预测的神经网络模式识别方法研究,高美娟,大庆石油学院,2005-11-01,//cdmd.cnki.com.cn/Article/CDMD-10220-2006058393.htm
基于高光谱图像和机器视觉技术的大豆品质检测研究,谭克竹,东北农业大学,2014-12-01,//cdmd.cnki.com.cn/Article/CDMD-10224-1015395750.htm
基于结构化深度学习的语音识别自适应技术研究,谭天,上海交通大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1019640766.htm
量子神经网络模型研究,周日贵,南京航空航天大学,2008-01-01,//cdmd.cnki.com.cn/Article/CDMD-10287-2009053650.htm
新型模糊混沌神经网络模型及特性研究,唐墨,哈尔滨工程大学,2007-11-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2009059213.htm
细胞神经网络的非线性动力学机制及应用研究,周冬明,复旦大学,2004-04-27,//cdmd.cnki.com.cn/Article/CDMD-10246-2004134932.htm
基于卷积神经网络的高能物理事例特征信息在线提取算法研究,艾鹏程,华中师范大学,2020-04-01,//cdmd.cnki.com.cn/Article/CDMD-10511-1020128592.htm
基于深度学习的交通时间预测模型与方法研究,冉祥栋,北京科技大学,2019-06-06,//cdmd.cnki.com.cn/Article/CDMD-10008-1019157292.htm
小世界网络理论及其在风电功率短期预测中的应用研究,赵欣,北京交通大学,2015-09-01,//cdmd.cnki.com.cn/Article/CDMD-10004-1016074608.htm
空间机器人神经网络轨迹跟踪控制及微重力模拟方法研究,张文辉,哈尔滨工业大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1012000506.htm
几类不连续神经网络模型的动力学研究,李葛,湖南大学,2019-10-11,//cdmd.cnki.com.cn/Article/CDMD-10532-1020813746.htm
时滞随机神经网络的稳定性研究,冯伟,重庆大学,2009-10-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2010043585.htm
增量机器学习算法研究,胡蓉,南京理工大学,2012-10-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1013167389.htm
大尺度IP流量矩阵估计关键技术研究,蒋定德,电子科技大学,2009-05-05,//cdmd.cnki.com.cn/Article/CDMD-10614-2009160034.htm
基于复合网络拓扑结构的悬臂式掘进机故障诊断方法,尹同舟,中国矿业大学(北京),2016-10-27,//cdmd.cnki.com.cn/Article/CDMD-11413-1017030242.htm
电磁铸造铝板坯的凝固过程和变形控制研究,李朝霞,大连理工大学,2001-04-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2002112546.htm
混流式水轮机调节系统的非线性状态预测与稳定控制研究,吴凤娇,西北农林科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10712-1019844310.htm
基于神经网络的弹性连杆机构振动主动控制理论、方法与实验研究,宋轶民,天津大学,1999-01-01,//cdmd.cnki.com.cn/Article/CDMD-10056-2006158089.htm
基于自适应卷积神经网络的高光谱图像分类方法研究,丁晨,西北工业大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10699-1020706686.htm
Spiking神经网络学习算法及其应用研究,解修蕊,电子科技大学,2016-09-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1017069836.htm
人工神经网络系统的动态复杂性研究,袁泉,华中科技大学,2010-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2010184548.htm
区间神经网络的算法收敛性分析,杨达坤,大连理工大学,2014-03-17,//cdmd.cnki.com.cn/Article/CDMD-10141-1015574312.htm
前馈神经网络梯度学习算法收敛性分析,王健,大连理工大学,2012-06-25,//cdmd.cnki.com.cn/Article/CDMD-10141-1012393263.htm
蔬菜颜色质量评价系统的构建及应用研究,刘静波,吉林大学,2004-05-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2004100159.htm
带光滑正则项前馈神经网络学习算法的收敛性分析,范钦伟,大连理工大学,2014-05-19,//cdmd.cnki.com.cn/Article/CDMD-10141-1015574319.htm
基于神经网络的感应电机矢量控制系统研究,朱晓琳,华中科技大学,2007-07-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2009034072.htm
Lotka-Volterra神经网络的层竞争模型及其应用研究,郑伯川,电子科技大学,2012-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1012473900.htm
基于忆阻的神经网络的动力学分析及应用,李若霞,东南大学,2017-11-17,//cdmd.cnki.com.cn/Article/CDMD-10286-1018122151.htm
山东省农村居民自杀未遂预警BP神经网络及指标体系构建,吕军城,山东大学,2015-04-26,//cdmd.cnki.com.cn/Article/CDMD-10422-1015370851.htm
国有企业高管经济责任审计评价研究,汪立元,东华大学,2013-10-01,//cdmd.cnki.com.cn/Article/CDMD-10255-1014139798.htm
基于深度卷积神经网络多尺度共享与子块级联的物体识别,姜晓恒,天津大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-1018015453.htm
利用状态函数导数的脉冲神经网络新算法,杨文宇,大连理工大学,2013-05-22,//cdmd.cnki.com.cn/Article/CDMD-10141-1013197981.htm
肺结节CT图像病理特性智能分析与基于图像特征的信息检索关键技术研究,孙钦佩,中国科学院大学(中国科学院上海技术物理研究所),2017-04-01,//cdmd.cnki.com.cn/Article/CDMD-80143-1017824402.htm
地基微波辐射计定标技术及大气被动遥感研究,李江漫,西安电子科技大学,2014-01-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1016006331.htm
分类方法在中医辨证诊断应用中的比较研究,陈淑慧,广州中医药大学,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-10572-2008100022.htm
电控汽油机智能控制策略及故障诊断的研究,李国勇,太原理工大学,2007-06-01,//cdmd.cnki.com.cn/Article/CDMD-10112-2008018206.htm
面向多智能体和神经网络的智能控制研究,文敦伟,中南大学,2001-10-20,//cdmd.cnki.com.cn/Article/CDMD-10533-2002060701.htm
基于机器学习和统计方法的蛋白质结构特征预测,木瑞塔（Murtada Khalafallah Elbashir Elfaki）,中南大学,2013-04-01,//cdmd.cnki.com.cn/Article/CDMD-10533-1013312448.htm
回复式神经网络的连续吸引子,张海仙,电子科技大学,2010-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2010234401.htm
独轮自平衡机器人建模与控制研究,王启源,北京工业大学,2011-06-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1011282930.htm
右端不连续泛函微分方程研究,汪东树,湖南大学,2016-03-20,//cdmd.cnki.com.cn/Article/CDMD-10532-1016242745.htm
径向基函数神经网络及其在船舶运动控制中的应用研究,尹建川,大连海事大学,2007-09-01,//cdmd.cnki.com.cn/Article/CDMD-10151-2008044765.htm
海马CA1神经元网络对惊吓恐惧记忆的编码,陈桂芬,华东师范大学,2007-05-01,//cdmd.cnki.com.cn/Article/CDMD-10269-2007083139.htm
时滞神经网络的稳定性及可控性研究,张贤敏,重庆大学,2011-05-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1011293226.htm
时滞忆阻神经网络的稳定性分析与同步控制设计,王雷敏,华中科技大学,2016-05-22,//cdmd.cnki.com.cn/Article/CDMD-10487-1016088460.htm
关于多稳定回复式神经网络中的一些问题,周伟,电子科技大学,2010-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2010231784.htm
脉冲时滞神经网络的全局稳定性研究,王慧,重庆大学,2007-09-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2008043025.htm
女性子宫肌瘤病因学及流行病学的研究,王玮,中国医科大学,2008-05-01,//cdmd.cnki.com.cn/Article/CDMD-10159-2008083030.htm
几类分布参数神经网络的稳定性及其同步,张为元,西安电子科技大学,2012-09-01,//cdmd.cnki.com.cn/Article/CDMD-10701-1013110910.htm
可倾瓦轴承—转子系统的非线性动力学分析与主动控制,宫晓春,哈尔滨工业大学,2011-07-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1012000456.htm
神经网络加速器的计算架构及存储优化技术研究,涂锋斌,清华大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10003-1020828815.htm
基于神经网络的参量声源非线性建模及控制,杨天文,电子科技大学,2013-04-08,//cdmd.cnki.com.cn/Article/CDMD-10614-1014137383.htm
三维气动式微重力环境模拟平台的智能控制系统研究,陈三风,中国科学技术大学,2008-10-01,//cdmd.cnki.com.cn/Article/CDMD-10358-2009024961.htm
离散过程神经网络算法及在储层识別中的应用研究,肖红,东北石油大学,2015-11-28,//cdmd.cnki.com.cn/Article/CDMD-10220-1016280145.htm
胎儿心电信号提取研究,蒲秀娟,重庆大学,2009-10-01,//cdmd.cnki.com.cn/Article/CDMD-10611-2010043694.htm
感知、协作与进化—智能依赖于结构和其上的运动,邢佑路,南京大学,2015-11-07,//cdmd.cnki.com.cn/Article/CDMD-10284-1016121989.htm
基于红外紫外成像检测技术的绝缘子运行状态分析与评估,裴少通,华北电力大学(北京),2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-11412-1019239864.htm
船舶操纵运动模糊神经网络控制系统研究,刘清,武汉理工大学,2002-06-01,//cdmd.cnki.com.cn/Article/CDMD-10497-2003095121.htm
多向联想记忆神经网络的多稳定性及其在多模式识别中的应用,王敏,湖南农业大学,2014-06-01,//cdmd.cnki.com.cn/Article/CDMD-10537-1015602495.htm
群神经元计算的动力学行为,张蕾,电子科技大学,2008-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2008123870.htm
基于生物视觉模型的图形图像处理方法,周浩宇,中南大学,2012-12-01,//cdmd.cnki.com.cn/Article/CDMD-10533-1013358368.htm
大跨度斜拉桥静动力可靠度分析,李伟,华南理工大学,2010-04-08,//cdmd.cnki.com.cn/Article/CDMD-10561-2010226850.htm
模糊神经网络的性能及其学习算法研究,何春梅,南京理工大学,2010-01-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2010097614.htm
煤巷锚杆支护设计混合智能系统研究,王茂源,中国矿业大学(北京),2016-03-24,//cdmd.cnki.com.cn/Article/CDMD-11413-1016282450.htm
基于深度学习的自然场景表情识别研究,严经纬,东南大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-10286-1019620292.htm
提高密度泛函理论方法计算吸收能的精度：神经网络和遗传算法,李辉,东北师范大学,2009-10-01,//cdmd.cnki.com.cn/Article/CDMD-10200-2010024034.htm
过程控制优化中的智能方法研究,姜琳,吉林大学,2010-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2011014212.htm
面向精密制造与检测的机器视觉及智能算法研究,葛动元,华南理工大学,2013-05-07,//cdmd.cnki.com.cn/Article/CDMD-10561-1013320374.htm
一类离散神经网络系统的分支研究,陈薇娜,复旦大学,2009-04-13,//cdmd.cnki.com.cn/Article/CDMD-10246-2009243100.htm
基于动态纹理和卷积神经网络的视频烟雾探测方法研究,林高华,中国科学技术大学,2018-11-05,//cdmd.cnki.com.cn/Article/CDMD-10358-1019009051.htm
非结构化环境中自重构机器人仿生运动控制研究,乔贵方,东南大学,2015-12-05,//cdmd.cnki.com.cn/Article/CDMD-10286-1016215479.htm
数字预失真的I/Q非平衡补偿和新型门控神经网络建模,李刚,中国科学技术大学,2020-06-28,//cdmd.cnki.com.cn/Article/CDMD-10358-1020088521.htm
转向盘力矩反馈系统关键问题研究,姜玉瑶,吉林大学,2018-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-1019005882.htm
多关节机器人的智能滑模变结构控制方法研究,穆效江,北京工业大学,2008-10-01,//cdmd.cnki.com.cn/Article/CDMD-10005-2009102299.htm
模糊神经网络的结构优化研究,艾芳菊,中国科学院研究生院（成都计算机应用研究所）,2006-05-01,//cdmd.cnki.com.cn/Article/CDMD-80153-2006103259.htm
基于机器学习的软测量技术理论与应用,叶涛,华南理工大学,2007-05-01,//cdmd.cnki.com.cn/Article/CDMD-10561-2008150764.htm
忆阻神经网络的动力学分析及控制,张帅,江南大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10295-1020346752.htm
进化回归神经网络的研究及应用,陆婷,华南理工大学,2003-05-01,//cdmd.cnki.com.cn/Article/CDMD-10561-2006148255.htm
时滞神经网络模型的动力学研究,梁金玲,东南大学,2005-11-01,//cdmd.cnki.com.cn/Article/CDMD-10286-2007030978.htm
前馈神经网络结构设计研究及其复杂化工过程建模应用,贺彦林,北京化工大学,2016-06-03,//cdmd.cnki.com.cn/Article/CDMD-10010-1016323939.htm
基于电子舌和几种神经网络模型的金鱼养殖水检测研究,赵煜,浙江大学,2013-04-15,//cdmd.cnki.com.cn/Article/CDMD-10335-1014174653.htm
基于人工智能的乒乓球比赛技战术诊断与评估研究,王杰,上海体育学院,2010-04-13,//cdmd.cnki.com.cn/Article/CDMD-10277-1011012638.htm
轨道交通引起地面振动的智能分析方法,邹承明,武汉理工大学,2003-05-01,//cdmd.cnki.com.cn/Article/CDMD-10497-2003095168.htm
基于神经网络的微波射频MOSFET器件建模,李寿林,华东师范大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10269-1011131092.htm
基于细胞神经网络的非线性时滞系统自适应控制,张建华,燕山大学,2011-06-30,//cdmd.cnki.com.cn/Article/CDMD-10216-1011281589.htm
计算智能及其在多用户检测中的应用研究,唐普英,电子科技大学,2002-07-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2003120248.htm
基于神经网络的冠心病证候诊断标准与药效评价模型研究,杜文斌,辽宁中医学院,2004-05-01,//cdmd.cnki.com.cn/Article/CDMD-10162-2004123777.htm
基于智能学习模型的民航发动机健康状态预测研究,雷达,哈尔滨工业大学,2013-09-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1013045384.htm
车辆识别若干基础算法与技术研究,刘怡光,四川大学,2004-10-01,//cdmd.cnki.com.cn/Article/CDMD-10610-2005040070.htm
三明治迟滞非线性系统的建模与控制研究,马连伟,上海交通大学,2007-12-01,//cdmd.cnki.com.cn/Article/CDMD-10248-2008052008.htm
多稳定神经网络的动力学分析,徐芳,电子科技大学,2011-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-1011191819.htm
多关节机器人鲁棒跟踪控制策略研究,王三秀,浙江工业大学,2015-04-20,//cdmd.cnki.com.cn/Article/CDMD-10337-1015439086.htm
不确定下三角非线性系统自适应控制,孙刚,大连海事大学,2012-10-01,//cdmd.cnki.com.cn/Article/CDMD-10151-1013242511.htm
基于智能算法的神经网络优化及其应用,包芳,江南大学,2008-03-01,//cdmd.cnki.com.cn/Article/CDMD-10295-2009014621.htm
非线性系统的神经网络内模控制研究,周涌,南京理工大学,2003-07-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2004107199.htm
基于时滞重构方法的动态系统稳定性与反馈控制研究,刘振伟,东北大学,2015-04-01,//cdmd.cnki.com.cn/Article/CDMD-10145-1016009170.htm
基于回归神经网络的滑坡位移时间序列预测研究,蒋平,华中科技大学,2017-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-1017144709.htm
临床医疗文本中实体时序化问题研究,刘增健,哈尔滨工业大学,2018-05-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1018895496.htm
神经网络理论研究及在舰船运动预报中的应用,沈艳,哈尔滨工程大学,2005-05-01,//cdmd.cnki.com.cn/Article/CDMD-10217-2005137562.htm
运用神经网络模型预测妊娠合并SLE患者的妊娠结局,马京杭,上海交通大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10248-1020620644.htm
几类离散神经网络模型的动力学分析,王军平,复旦大学,2006-04-10,//cdmd.cnki.com.cn/Article/CDMD-10246-2007168537.htm
稀疏神经网络和稀疏神经网络加速器的研究,周徐达,中国科学技术大学,2018-10-27,//cdmd.cnki.com.cn/Article/CDMD-10358-1019038145.htm
基于深度学习的人脸表情识别研究,孙文赟,南京理工大学,2018-07-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1019139677.htm
基于混沌和神经网络的时域参数测试研究及其在示波器中的应用,袁继敏,电子科技大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2009160155.htm
时滞忆阻神经网络的镇定及同步控制研究,樊英杰,山东科技大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10424-1019243675.htm
远程多管火箭炮电液位置伺服系统辨识与控制策略研究,高强,南京理工大学,2008-07-01,//cdmd.cnki.com.cn/Article/CDMD-10288-2009197904.htm
对抗学习在光学遥感影像分类及变化检测中的方法研究,方博,武汉大学,2019-11-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1020604433.htm
事件可信度识别方法研究,钱忠,苏州大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10285-1018102449.htm
量子信道与量子小波神经网络相关问题研究,银俊成,陕西师范大学,2013-05-01,//cdmd.cnki.com.cn/Article/CDMD-10718-1013359001.htm
非线性模型预测控制理论及应用研究,孙峻,西北工业大学,2002-11-01,//cdmd.cnki.com.cn/Article/CDMD-10699-2004022001.htm
冶金风机智能诊断系统研究,易建钢,武汉科技大学,2007-11-07,//cdmd.cnki.com.cn/Article/CDMD-11915-2008031877.htm
RBF和MLP神经网络逼近能力的几个结果,南东,大连理工大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2007207114.htm
非线性时滞系统的神经网络预测控制,王冬青,天津大学,2005-12-01,//cdmd.cnki.com.cn/Article/CDMD-10056-2007078669.htm
Hopfield神经网络的多稳定性和稳定周期解的脉冲控制问题研究,万鹏,重庆大学,2020-06-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1020356456.htm
变频正弦混沌神经网络分析与设计,胡志强,北京工业大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10005-1019700004.htm
四维时滞神经网络的动力学研究,茅晓晨,南京航空航天大学,2009-05-01,//cdmd.cnki.com.cn/Article/CDMD-10287-1011254016.htm
用人工神经网络构造Ia型超新星光谱,程乔斌,上海师范大学,2020-03-01,//cdmd.cnki.com.cn/Article/CDMD-10270-1020732967.htm
瞬变电磁法的神经网络快速成像及其在接地网检测中的应用,秦善强,重庆大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10611-1019887692.htm
基于深度学习的视频编码技术研究,王洋,哈尔滨工业大学,2019-06-01,//cdmd.cnki.com.cn/Article/CDMD-10213-1019645944.htm
土木工程结构的性能监测系统与损伤识别方法研究,杨晓明,天津大学,2006-05-01,//cdmd.cnki.com.cn/Article/CDMD-10056-2007041571.htm
钢丝绳断丝损伤信号处理及定量识别方法研究,战卫侠,青岛理工大学,2013-12-01,//cdmd.cnki.com.cn/Article/CDMD-10429-1014184337.htm
基于计算机视觉和声学技术融合检测鸡蛋品质的研究,潘磊庆,南京农业大学,2007-04-01,//cdmd.cnki.com.cn/Article/CDMD-10307-2008031426.htm
融合机理模型与智能模型的复杂过程混合建模研究,董亚明,华东理工大学,2015-10-22,//cdmd.cnki.com.cn/Article/CDMD-10251-1016043792.htm
基于多核共空间模式的超限学习机聚类诊断方法研究,高坤,湖南大学,2015-04-15,//cdmd.cnki.com.cn/Article/CDMD-10532-1015734352.htm
神经智能控制在小型快递无人机系统中的研究与应用,张潮,北京科技大学,2016-12-01,//cdmd.cnki.com.cn/Article/CDMD-10008-1017035463.htm
基于神经网络的厌氧反应器模拟预测及其运行状态估计,曹刚,浙江大学,2003-05-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2003072119.htm
高效神经网络结构搜索算法及应用,罗人千,中国科学技术大学,2021-05-25,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072745.htm
长大货物列车电控空气制动系统及防滑器的智能控制研究,姚寿文,铁道部科学研究院,2000-06-01,//cdmd.cnki.com.cn/Article/CDMD-83801-2000000242.htm
有杆抽油系统井下工况诊断方法研究,朱君,大庆石油学院,2003-12-01,//cdmd.cnki.com.cn/Article/CDMD-10220-2004050750.htm
基于复阻抗特性和电子鼻的淡水鱼新鲜度快速检测方法的研究,张军,华中农业大学,2008-04-01,//cdmd.cnki.com.cn/Article/CDMD-10504-2008202989.htm
基于人工智能和虚拟仪器技术的发动机故障诊断专家系统研究,李增芳,浙江大学,2004-11-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2005086804.htm
递归神经网络的连续吸引子与模糊控制,于佳丽,电子科技大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10614-2009160090.htm
视觉感知计算模型若干问题的研究及其应用,于江波,北京交通大学,2007-11-01,//cdmd.cnki.com.cn/Article/CDMD-10004-2008079688.htm
基于地质数据挖掘和信息融合的煤与瓦斯突出预测方法,梁跃强,中国矿业大学(北京),2017-11-21,//cdmd.cnki.com.cn/Article/CDMD-11413-1018051732.htm
非线性理论应用于动力配煤燃烧特性研究,王鑫,浙江大学,2016-05-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1016270062.htm
前馈神经网络梯度训练算法的几个收敛性结果,张会生,大连理工大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10141-2009116433.htm
细菌觅食优化算法的改进及应用研究,胡洁,武汉理工大学,2012-03-01,//cdmd.cnki.com.cn/Article/CDMD-10497-1012442378.htm
神经网络的优化与用于优化的神经网络,Atlas Khan,大连理工大学,2013-03-12,//cdmd.cnki.com.cn/Article/CDMD-10141-1013197371.htm
受限柔性机器人的动力学建模与智能控制,樊晓平,华南理工大学,1998-01-01,//cdmd.cnki.com.cn/Article/CDMD-10561-2006148229.htm
半导体薄层电阻测量新方法研究,汪鹏,河北工业大学,2010-11-01,//cdmd.cnki.com.cn/Article/CDMD-10080-1012005377.htm
基于机器学习的高分辨率土壤湿度反演方法研究,幸晨杰,武汉大学,2017-11-01,//cdmd.cnki.com.cn/Article/CDMD-10486-1018031440.htm
基于计算智能方法的简支梁桥损伤识别研究,马辉,吉林大学,2010-12-01,//cdmd.cnki.com.cn/Article/CDMD-10183-2011014565.htm
超磁致伸缩致动器的神经网络控制与动态模型及实验研究,孙英,河北工业大学,2007-10-01,//cdmd.cnki.com.cn/Article/CDMD-10080-2008156848.htm
核自适应学习的RBF混合结构神经网络分类器研究,闻辉,深圳大学,2018-06-30,//cdmd.cnki.com.cn/Article/CDMD-10590-1018822508.htm
旋转机械设备关键部件故障诊断与预测方法研究,沈长青,中国科学技术大学,2014-03-10,//cdmd.cnki.com.cn/Article/CDMD-10358-1014299814.htm
具有输入约束的不确定非线性系统自适应神经网络控制,崔国增,南京理工大学,2016-06-01,//cdmd.cnki.com.cn/Article/CDMD-10288-1017043650.htm
基于最优化理论的色彩输出特性研究,赵磊,华南理工大学,2014-12-02,//cdmd.cnki.com.cn/Article/CDMD-10561-1015020844.htm
时滞神经网络的稳定性和混沌同步,李传东,重庆大学,2005-05-02,//cdmd.cnki.com.cn/Article/CDMD-10611-2005145172.htm
具有连续或不连续输出函数的神经网络模型的动力学研究,李立平,湖南大学,2009-04-08,//cdmd.cnki.com.cn/Article/CDMD-10532-2009160208.htm
面向卷积和循环神经网络的高性能加速器关键技术研究,许金伟,国防科技大学,2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-91002-1021828506.htm
《伤寒论》的“方—证要素”对应体系及其神经网络数学模型的构建,陈擎文,北京中医药大学,2011-05-01,//cdmd.cnki.com.cn/Article/CDMD-10026-1011117894.htm
土岩爆破智能化系统研究,叶海旺,武汉理工大学,2003-05-10,//cdmd.cnki.com.cn/Article/CDMD-10497-2003095155.htm
基于连续和离散复杂系统的稳定性及耗散性分析,王金玲,新疆大学,2019-06-30,//cdmd.cnki.com.cn/Article/CDMD-10755-1019608486.htm
分数阶忆阻神经网络的动态分析与控制,张玲忠,江南大学,2018-06-01,//cdmd.cnki.com.cn/Article/CDMD-10295-1018252286.htm
小波分析和神经网络应用于大气污染预测的研究,陈柳,西安建筑科技大学,2006-05-01,//cdmd.cnki.com.cn/Article/CDMD-10703-2006082578.htm
并行与分布式神经网络训练中数据通路的优化,白有辉,中国科学技术大学,2021-05-19,//cdmd.cnki.com.cn/Article/CDMD-10358-1021072731.htm
双辊薄带振动铸轧工艺控制及铸带性能研究,王海军,燕山大学,2019-05-01,//cdmd.cnki.com.cn/Article/CDMD-10216-1020614399.htm
复杂环境下基于神经网络的工件识别与机器人智能抓取,刘晓玉,武汉科技大学,2009-05-10,//cdmd.cnki.com.cn/Article/CDMD-11915-2009215296.htm
基于神经网络的光纤陀螺误差补偿和平台稳定控制技术研究,崔慧敏,中国科学院长春光学精密机械与物理研究所,2017-03-01,//cdmd.cnki.com.cn/Article/CDMD-80139-1017063989.htm
风速时间序列预测算法研究,李艳晴,北京科技大学,2015-12-22,//cdmd.cnki.com.cn/Article/CDMD-10008-1016044648.htm
核电站热工水力系统工况预测与诊断方法研究,陈涵瀛,哈尔滨工程大学,2018-09-01,//cdmd.cnki.com.cn/Article/CDMD-10217-1019146904.htm
电参量自适应测量技术研究,蔡忠法,浙江大学,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10335-2010079698.htm
南方红豆杉人工林生长与收益模型研究,李良松,北京林业大学,2011-04-01,//cdmd.cnki.com.cn/Article/CDMD-10022-1011132807.htm
复杂非线性系统智能故障诊断及容错控制方法研究,王向,燕山大学,2012-05-01,//cdmd.cnki.com.cn/Article/CDMD-10216-1012025353.htm
基于非线性函数扩展的流水线型自适应滤波理论与方法研究,赵海全,西南交通大学,2010-10-01,//cdmd.cnki.com.cn/Article/CDMD-10613-1011233360.htm
基于深度学习的手绘草图生成、识别及应用研究,张兴园,北京交通大学,2020-07-15,//cdmd.cnki.com.cn/Article/CDMD-10004-1020444430.htm
几类非线性系统的自适应Backstepping神经网络控制,李靖,西安电子科技大学,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10701-2010082117.htm
振动压路机压实智能控制与故障智能诊断的研究,巨永锋,长安大学,2005-12-01,//cdmd.cnki.com.cn/Article/CDMD-11941-2006163419.htm
深度学习下的影像识别研究,祁雷,中国科学院大学(中国科学院西安光学精密机械研究所),2019-12-01,//cdmd.cnki.com.cn/Article/CDMD-80142-1020711693.htm
基于遗传算法和神经网络的锅炉汽水系统模型参数优化,马进,华北电力大学（河北）,2009-12-01,//cdmd.cnki.com.cn/Article/CDMD-10079-2010175756.htm
商业银行对中小企业授信风险管理研究,王恒,华侨大学,2007-02-28,//cdmd.cnki.com.cn/Article/CDMD-10385-2007169474.htm
无线通信系统定位技术的研究,毛永毅,中国科学院研究生院（国家授时中心）,2008-05-01,//cdmd.cnki.com.cn/Article/CDMD-80024-2008126132.htm
多种未知环境下机械臂协调夹持的轨迹跟踪控制若干方法研究,徐凡,浙江大学,2017-10-01,//cdmd.cnki.com.cn/Article/CDMD-10335-1018255170.htm
混合建模方法研究及其在化工过程中的应用,李晓光,北京化工大学,2008-06-03,//cdmd.cnki.com.cn/Article/CDMD-10010-2008149701.htm
几类变时滞神经网络渐近行为理论研究,张刚,华中科技大学,2007-05-01,//cdmd.cnki.com.cn/Article/CDMD-10487-2010042281.htm
数据挖掘方法在高导电高弹性铜合金及其它金属材料中的应用,方善锋,中南大学,2009-03-01,//cdmd.cnki.com.cn/Article/CDMD-10533-2009208262.htm
几类随机微分方程的稳定性分析,杜元花,电子科技大学,2016-03-15,//cdmd.cnki.com.cn/Article/CDMD-10614-1016176864.htm
